tweet_id,source,text,rating_numerator,rating_denominator,name,favorites,retweets,user_followers,user_favourites,jpg_url,dog_stage,year,month,day,rating,dog_type,confidence_list
-1684594687,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9.0,10.0,Buckley,3295,1038,7434185,139632,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,pupper,2016,5,24,9.0,Walker_hound,0.413535
1398165504,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12.0,10.0,None,51694,18004,7434185,139632,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,pupper,2016,5,19,12.0,golden_retriever,0.945523
5668864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,10.0,Rooney,5167,2305,7434185,139632,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,pupper,2016,5,12,10.0,American_Staffordshire_terrier,0.810158
1326911489,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,12.0,10.0,all,4776,1786,7434184,139632,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,pupper,2016,5,5,12.0,Pomeranian,0.248664
592859136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11.0,10.0,Rueben,4304,1168,7434184,139632,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,pupper,2016,5,5,11.0,cocker_spaniel,0.384559
1997963265,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10.0,10.0,None,4690,1305,7434184,139632,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,pupper,2016,5,3,10.0,Pomeranian,0.958834
-1592385535,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11.0,10.0,None,3490,803,7434184,139632,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,pupper,2016,5,3,11.0,toy_poodle,0.827469
1578536960,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,10.0,Lillie,4367,1451,7434184,139632,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,pupper,2016,4,28,11.0,chow,0.33576100000000003
2060894208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,10.0,Ashleigh,5562,1759,7434184,139632,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,pupper,2016,4,25,10.0,golden_retriever,0.240695
-1432961022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,11.0,10.0,Luther,4388,1682,7434184,139632,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,pupper,2016,4,23,11.0,pug,0.0188769
-564785152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,10.0,Oliver,2654,656,7434185,139632,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,pupper,2016,4,15,11.0,Samoyed,0.950053
1570115585,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10.0,10.0,Smokey,3430,1040,7434185,139632,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,pupper,2016,4,4,10.0,Siberian_husky,0.506154
-1483292672,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11.0,10.0,Chuckles,3145,663,7434185,139632,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,pupper,2016,3,19,11.0,French_bulldog,0.731405
-1751736320,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11.0,10.0,None,5780,2125,7434185,139632,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,pupper,2016,3,16,11.0,toy_poodle,0.802092
-111800316,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,9.0,10.0,None,3128,957,7434185,139632,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,pupper,2016,3,13,9.0,schipperke,0.74564
102109184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11.0,10.0,None,2399,641,7434185,139632,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,pupper,2016,3,9,11.0,Lakeland_terrier,0.7382770000000001
735494146,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10.0,10.0,Finnegus,2602,686,7434185,139632,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,pupper,2016,3,8,10.0,Bernese_mountain_dog,0.979235
-1743388672,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,12.0,10.0,None,22539,8550,7434185,139632,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,pupper,2016,3,6,12.0,Pembroke,0.6981649999999999
177655808,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10.0,10.0,Adele,3265,789,7434185,139632,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,pupper,2016,3,5,10.0,Staffordshire_bullterrier,0.5877640000000001
-1374232576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",11.0,10.0,None,2053,562,7434185,139632,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,pupper,2016,3,4,11.0,Labrador_retriever,0.14849600000000002
-619274240,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11.0,10.0,Ambrose,4027,1813,7434185,139632,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,pupper,2016,3,3,11.0,Chihuahua,0.774792
-1135140864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10.0,10.0,a,2377,584,7434185,139632,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,pupper,2016,3,2,10.0,pug,0.284428
1595334656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13.0,10.0,None,6985,3106,7434185,139632,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,pupper,2016,3,1,13.0,Chihuahua,0.100418
1196822528,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10.0,10.0,Ralphson,1674,376,7434186,139632,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,pupper,2016,2,29,10.0,Brittany_spaniel,0.0829173
1037492224,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10.0,10.0,Scooter,4065,1625,7434186,139632,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,pupper,2016,2,27,10.0,Pembroke,0.756441
1964449792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12.0,10.0,None,2072,586,7434186,139632,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,pupper,2016,2,26,12.0,kuvasz,0.038243
-917106688,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11.0,10.0,Sansa,10894,3503,7434186,139632,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,pupper,2016,2,24,11.0,kelpie,0.219179
1775632386,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10.0,10.0,Millie,2804,657,7434187,139632,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,pupper,2016,2,21,10.0,Border_collie,0.280893
634834945,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12.0,10.0,a,2731,657,7434187,139632,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,pupper,2016,2,20,12.0,kuvasz,0.8058569999999999
945160193,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11.0,10.0,None,2363,707,7434187,139632,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,pupper,2016,2,18,11.0,Italian_greyhound,0.17683800000000002
1893126144,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,10.0,10.0,None,7939,2951,7434187,139632,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,pupper,2016,2,18,10.0,golden_retriever,0.53246
-1831395328,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11.0,10.0,Cooper,3219,1029,7434187,139632,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,pupper,2016,2,17,11.0,golden_retriever,0.808978
752250880,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,12.0,10.0,None,2285,543,7434188,139632,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,pupper,2016,2,16,12.0,golden_retriever,0.836572
-552202240,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,13.0,10.0,None,2751,1279,7434188,139632,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,pupper,2016,2,15,13.0,Chihuahua,0.222943
1486299138,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,11.0,10.0,None,3340,1084,7434188,139632,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,pupper,2016,2,11,11.0,Lhasa,0.521931
1612062721,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,11.0,10.0,None,3201,1351,7434188,139632,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,pupper,2016,2,11,11.0,Shetland_sheepdog,0.621668
-1512693760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9.0,10.0,Trevith,2501,692,7434188,139632,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,pupper,2016,2,8,9.0,Chesapeake_Bay_retriever,0.321589
-1776926720,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,12.0,10.0,just,2789,658,7434188,139632,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,pupper,2016,2,4,12.0,papillon,0.227784
945188864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,11.0,10.0,Lorenzo,3001,1183,7434188,139632,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,pupper,2016,2,4,11.0,Shih-Tzu,0.5101060000000001
-1210703872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",10.0,10.0,None,1591,312,7434188,139632,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,pupper,2016,2,2,10.0,Pomeranian,0.144272
-1168760832,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9.0,10.0,Grady,2116,537,7434758,139633,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,pupper,2016,2,2,9.0,boxer,0.99006
-1760161792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,12.0,10.0,None,2586,856,7434189,139632,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,pupper,2016,1,31,12.0,pug,0.841987
-556347391,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,11.0,10.0,None,2353,538,7434189,139632,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,pupper,2016,1,30,11.0,golden_retriever,0.989333
919994368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,10.0,10.0,Milo,1980,498,7434189,139632,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,pupper,2016,1,29,10.0,Yorkshire_terrier,0.033487800000000005
68620288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,10.0,10.0,Wally,2568,943,7434189,139632,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,pupper,2016,1,29,10.0,Mexican_hairless,0.162638
-560586751,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,12.0,10.0,None,3036,945,7434189,139632,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,pupper,2016,1,28,12.0,Samoyed,0.985857
-1739165693,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",13.0,10.0,None,7192,3891,7434189,139632,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,pupper,2016,1,28,13.0,Samoyed,0.471276
-1017749504,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,12.0,10.0,None,2653,793,7434188,139632,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,pupper,2016,1,21,12.0,malamute,0.949609
-1751769088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",11.0,10.0,Gizmo,2568,744,7434188,139632,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,pupper,2016,1,20,11.0,Pomeranian,0.943331
-287961087,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,10.0,10.0,Lucy,2357,692,7434188,139632,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,pupper,2016,1,20,10.0,toy_poodle,0.279604
-1177108480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,10.0,10.0,Trip,2135,552,7434188,139632,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,pupper,2016,1,18,10.0,English_springer,0.303781
1100349440,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,11.0,10.0,None,2881,934,7434188,139632,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,pupper,2016,1,18,11.0,Pembroke,0.430544
106348545,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,12.0,10.0,None,2442,788,7434188,139632,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,pupper,2016,1,17,12.0,Pembroke,0.696372
328597509,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,12.0,10.0,None,2642,1017,7434188,139632,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,pupper,2016,1,15,12.0,Lakeland_terrier,0.873029
-241803263,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,9.0,10.0,Blakely,2576,899,7434188,139632,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,pupper,2016,1,14,9.0,miniature_pinscher,0.956063
2136346624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",7.0,10.0,None,4594,2039,7434188,139632,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg,pupper,2016,1,13,7.0,Great_Dane,0.139909
1410727936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,11.0,10.0,None,2366,651,7434188,139632,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,pupper,2016,1,13,11.0,Labrador_retriever,0.417107
1662435328,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,11.0,10.0,Mona,2967,861,7434188,139632,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,pupper,2016,1,11,11.0,Norwich_terrier,0.100499
1213624320,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,11.0,10.0,Olivia,3887,1459,7434188,139632,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,pupper,2016,1,11,11.0,Rottweiler,0.441331
269881348,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,10.0,10.0,Birf,2345,601,7434188,139632,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,pupper,2016,1,11,10.0,German_shepherd,0.830816
-1441386495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,11.0,10.0,None,2615,450,7434188,139632,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg,pupper,2016,1,10,11.0,Rhodesian_ridgeback,0.885301
680980480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,8.0,10.0,the,1719,647,7434188,139632,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,pupper,2016,1,9,8.0,papillon,0.200812
1985372160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,7.0,10.0,Otis,3098,836,7434188,139632,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,pupper,2016,1,9,7.0,Lakeland_terrier,0.253839
-65650688,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,10.0,10.0,Hubertson,3271,1298,7434188,139632,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,pupper,2016,1,8,10.0,pug,0.999044
1314295808,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,11.0,10.0,Gerbald,4325,1530,7434188,139632,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,pupper,2016,1,7,11.0,Bernese_mountain_dog,0.975096
357986305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,9.0,10.0,None,2769,1193,7434189,139632,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg,pupper,2016,1,4,9.0,Maltese_dog,0.738449
-342491135,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,12.0,10.0,None,2950,1139,7434189,139632,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg,pupper,2016,1,4,12.0,malamute,0.577376
1121320960,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,11.0,10.0,Banjo,2779,1068,7434189,139632,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,pupper,2016,1,3,11.0,keeshond,0.508951
-1462325248,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",8.0,10.0,None,2567,720,7434189,139632,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,pupper,2016,1,3,8.0,Italian_greyhound,0.39956
1993748480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,9.0,10.0,Brandy,3037,1116,7434189,139632,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,pupper,2016,1,2,9.0,Leonberg,0.605851
-1000960000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,10.0,10.0,Larry,3589,982,7434189,139632,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,pupper,2016,1,2,10.0,cocker_spaniel,0.901392
-694788096,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW,9.0,10.0,None,2091,603,7434189,139632,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,pupper,2016,1,2,9.0,Eskimo_dog,0.0940442
-984170495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,10.0,10.0,Charlie,2604,889,7434189,139632,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,pupper,2015,12,29,10.0,Chihuahua,0.20357
